full_text_comments,full_text_comments_preprocessed
@fadlizon @Menlu_RI kenapa gak pak @prabowo aja yg jawab???kan beliau mentri pertahanan.,kenapa pak jawab kan beliau mentri pertahanan
@fadlizon @Menlu_RI Muslim jgn takut.lawan pdi.kl Bu dibiarin mrk ini akn menjadi2.,muslim jgn takut lawan pdi dibiarin mrk akn menjadi
@fadlizon @Menlu_RI kaum kafir dan komunis sama saja.. gak ada yg perlu di dengar... ☺,kaum kafir komunis sama saja dengar
@fadlizon @Menlu_RI Ya gimana enggak... Negara kita kayak kekurangan oksigen kalo gak temenan ama China. Seharusnya para petinggi berani mengubah relasi dari sekarang.,gimana enggak negara kayak kekurangan oksigen kalo temenan ama china seharusnya para petinggi berani mengubah relasi sekarang
@fadlizon @Menlu_RI Ngapain tanggapin HOAX...,ngapain tanggapin hoax
"@fadlizon @DonAdam68 @Menlu_RI Yg bilang bahaya kan Amrik.... Mehan aja Praboro saling bekerjasama dgn Menhan China .... tu baru datang tentara merah Tiongkok 165 dari 500 orang.... knp tentata Merah, kerna dia Wamil di Negaranya",bilang bahaya kan amrik mehan praboro saling bekerjasama dgn menhan china baru datang tentara merah tiongkok orang knp tentata merah kerna wamil negaranya
"@fadlizon @bandorobrojo @Menlu_RI Yups harus @Menlu_RI yang jawab

Karena kalo Arif puyouno yg jawab pasti  : Amerika Kadrun!

Eh gmn hasilnya internal @Gerindra terkait AP?",yups jawab kalo arif puyouno jawab pasti amerika kadrun gmn hasilnya internal terkait
"@fadlizon @Menlu_RI Mkanya cebong2 otak taikpun akn berbondong2 melabeli AS dengan sebutan KADRUN...cebog sih
..lahir tanpa otak",mkanya cebong otak taikpun akn berbondong melabeli sebutan kadrun cebog sih lahir tanpa otak
@bangherwin @Menlu_RI @Kemlu_RI Pertanyaan Evaluasi umudah sih...Kenapa sampai sekarang Tidak Ada Dubes di Washington DC....jawab tu Kemlu,pertanyaan evaluasi umudah sih kenapa sampai sekarang dubes washington jawab kemlu
@bangherwin @Menlu_RI @Kemlu_RI RI dr dulu emang di keteknya amrik,dulu emang keteknya amrik
"@bangherwin @Menlu_RI @Kemlu_RI Sy anggap itu langkah cerdik. Krn Indonesia dlm posisi negosiasi dagang dgn AS yg hasilnya akan diumumkan akhir Januari nanti.
Andaipun Presiden yg ngeluarin statement, AS gak bakalan dengarin  Jangankan Indo sekjen PBB ples 4 negara pemilik hak Veto pun gak bakalan digubris AS https://t.co/ta3Ug7dW4s",anggap langkah cerdik krn indonesia dlm posisi negosiasi dagang dgn hasilnya diumumkan akhir januari nanti andaipun presiden ngeluarin statement bakalan dengarin jangankan indo sekjen pbb ples negara pemilik hak veto pun bakalan digubris
@bangherwin @Menlu_RI @Kemlu_RI https://t.co/OG6UEVQ7Um,
@bangherwin @Menlu_RI @Kemlu_RI https://t.co/gJDsqTS03j,
"@yaniarsim @Gerindra Pilkada langsung aja oleh mulyono, parcok bisa diakalin walaupun dengan biaya tinggi. Apalagi ini, lewat Perwakilan. Jangan jangan INGIN NGAKALI DENGAN BIAYA RENDAH",pilkada langsung mulyono parcok diakalin walaupun biaya tinggi apalagi lewat perwakilan jangan jangan ngakali biaya rendah
@yaniarsim @Gerindra Menlu... Menteri luar kebiasaan,menlu menteri luar kebiasaan
@yaniarsim @Gerindra Orba 2.1,orba
"@yaniarsim @Gerindra Mas ono, tugas anda ngurusi politik luar negeri, koq malah ngurus politik dalam negeri?",mas ono tugas anda ngurusi politik luar negeri koq malah ngurus politik negeri
@yaniarsim @Gerindra Asal jgn dikorupsi.,asal jgn dikorupsi
@yaniarsim @Gerindra 💩💩💩,
"@yaniarsim @Gerindra Kalian itu hidup dari uang rakyat, kok bisa rakyat dikesampingkan dalam pemilihan kepala daerah yg akan memimpin rakyat didaerah , dasar otak sampah!!",kalian hidup uang rakyat rakyat dikesampingkan pemilihan kepala daerah memimpin rakyat didaerah dasar otak sampah
@yaniarsim @Gerindra Jangan Lihat Dari Aspek Biaya Saja Bro Dampaknya Sosial Politiknya Apa,jangan lihat aspek biaya saja dampaknya sosial politiknya apa
"@yaniarsim @TTariuu @Gerindra Niru China saja sekalian, Partai politik cukup 1 Partai Negara, Kepala Daerah Kab/Kota &amp; propinsi dipilih lewat Musda Partai, Presiden dipilih lewat Kongres...👌🏻🇲🇨",niru china saja sekalian partai politik cukup partai negara kepala daerah kab kota amp propinsi dipilih lewat musda partai presiden dipilih lewat kongres
"@yaniarsim @Gerindra Ironi
Negeri kaya raya SDA ngadain PILKADAL aj takut",ironi negeri kaya raya sda ngadain pilkadal takut
"@yaniarsim @Gerindra Yg milih kemarin, mana  kalian? Ayo Suarakan ketololan kalian...",milih kemarin mana kalian ayo suarakan ketololan kalian
"@yaniarsim @Gerindra Polisi dan TNI rangkap jabatan sipil, 
Kepala daerah dipilih DPR &amp; DPRD.
Terus rakyat DAPET APA ?? 
di pajakin doank ??",polisi tni rangkap jabatan sipil kepala daerah dipilih dpr amp dprd terus rakyat dapet apa pajakin doank
"@yaniarsim @Gerindra Cara ngomongnya  gugup
Gimn  dg  konflik   luar  negeri   hancur wibawa   indonesia  bubarin aj  menteri  ganti yg benar2 x  Aq bagus tp sesuai lh dg  omon 2x  dan planga plongo",cara ngomongnya gugup gimn konflik luar negeri hancur wibawa indonesia bubarin menteri ganti benar bagus sesuai omon planga plongo
@yaniarsim @Gerindra djamin AUUWOH HALAL untuk dKORUPSI !!!🤣🤣🤣,djamin auuwoh halal dkorupsi
@yaniarsim @Gerindra https://t.co/nWBaXR46ZI,
"@yaniarsim @Gerindra Koq masih sempat ngurusin partai ...padahal wajah negeri ini diluar negeri juga tergantung kepandaian diplomasinya Menlu...
Pantesan kinerjanya jeblok sibuk urus partai",koq sempat ngurusin partai padahal wajah negeri diluar negeri tergantung kepandaian diplomasinya menlu pantesan kinerjanya jeblok sibuk urus partai
@yaniarsim @Gerindra Dari wajahnya udah keliatan mental jonggos wowo.,wajahnya udah keliatan mental jonggos wowo
"@yaniarsim @Gerindra Kayaknya di negara ini setan mau masuk sdh risih,, toh pejabatnya lebih setan daripd setan",kayaknya negara setan masuk sdh risih toh pejabatnya lebih setan daripd setan
"@yaniarsim @Gerindra Niru ala orde barunya suharto supaya dukung rezim omom² terus...maklum menantu yg pak harto bilang "" wo..bojo lan anak wae ora iso di urus opo maneh arep dadi presiden"" artinya anak istri mu saja gak bisa diurus jangan ngarep jd presiden",niru ala orde barunya suharto supaya dukung rezim omom terus maklum menantu pak harto bilang bojo lan anak wae ora iso urus opo maneh arep dadi presiden artinya anak istri saja diurus jangan ngarep presiden
@yaniarsim @Gerindra Tinggal digeruduk rakyat aja klen.. lihat aja nanti..,tinggal digeruduk rakyat klen lihat nanti
"@yaniarsim @Gerindra Kita setuju kepala daerah di pilih dprd, toh kita pilih langsung sama aja mereka di stir parpol, daripada duit habis buat pilkada, mendingan pilih dprd aja,",setuju kepala daerah pilih dprd toh pilih langsung sama stir parpol daripada duit habis buat pilkada mendingan pilih dprd
"@yaniarsim @Gerindra @dinopattidjalal is right.. this clown should not be minister of foreign affair, his level are below every diplomat in kemlu",right this clown should not minister foreign affair his level are below every diplomat kemlu
@NenkMonica AS bangsat,bangsat
@NenkMonica Mantap Amerika… Selanjutnya yg harus ditangkap adalah Presiden Konoha si Omon Omon,mantap amerika selanjutnya ditangkap adalah presiden konoha omon omon
@NenkMonica Asshole always doing a stupid!,asshole always doing stupid
"@NenkMonica Lucunya video hoax begini kalian percaya, kok bisa ya 😱😜🤪🤡🤡🤡😂😂 dasar koplak",lucunya video hoax begini kalian percaya dasar koplak
@NenkMonica Good job,good job
"@NenkMonica Itu kan venezuel  yg militer nya aja ga jelas, klo di indo jangan maen2 dan coba2 dech delta force bisa di sikat habis semua ama kopasus, belum lagi presiden kita yg mantan komandan pasukan khusus dan macan asia bisa2 kacipirit pasukan delta force,",kan venezuel militer jelas klo indo jangan maen coba dech delta force sikat habis semua ama kopasus presiden mantan komandan pasukan khusus macan asia kacipirit pasukan delta force
"@NenkMonica A/n demokrasi dan perdamaian Dunia

😂😂",demokrasi perdamaian dunia
"@NenkMonica Jk  Indonesia diperlakukan sama dgn Venezuela Indonesia pasti sama ga bisa melawan n ketika presiden berhalangan ttp eh wapresnya Gibran....Gubrak alamak Indonesia langsung bubar jalan, masing2 propinsi akan declare jd NEGARA Terutama Aceh dan Papua lepas. bisa apa Samsul. Mikir!",indonesia diperlakukan sama dgn venezuela indonesia pasti sama melawan presiden berhalangan ttp wapresnya gibran gubrak alamak indonesia langsung bubar jalan masing propinsi declare negara terutama aceh papua lepas apa samsul mikir
@NenkMonica PBB dimana ya,pbb dimana
@NenkMonica Kurang kerjaan lu tot. Manusia bangsat kayak dia dibelain. Dia itu Soehartonya Venezuela. Ngapain lu ikut-ikutan simpati?,kurang kerjaan tot manusia bangsat kayak dibelain soehartonya venezuela ngapain ikut ikutan simpati
"@NenkMonica Itulah privilege kalo jadi negara kuat krn teknologi, bukan krn jin 😁😁😁",itulah privilege kalo jadi negara kuat krn teknologi krn jin
@NenkMonica Keren USA. Hancurin aja negara tukang Narkoboy &amp; Pembuat Narkoba. Para Pembuat Narasi Anti tindakan America yang ada di Indonesia bisa jd bagian dari jaringan sindikat narkoba skala international. perlu di selidiki. tandain saja akun2nya. harus d investigasi.,keren usa hancurin negara tukang narkoboy amp pembuat narkoba para pembuat narasi anti tindakan america indonesia bagian jaringan sindikat narkoba skala international selidiki tandain saja akunnya investigasi
@NenkMonica 🤣🤣🤣🤣 https://t.co/vpObAHSDNU,
"@Menlu_RI Kehadiran fisik Itu 
Nggak menggambarkan Keberpihakan, Suruh Respon Cepet, malah Milih seremonial 

Gelap Gelap",kehadiran fisik nggak menggambarkan keberpihakan suruh respon cepet malah milih seremonial gelap gelap
"@Menlu_RI Jika K/L Negara TULUS BANTU BENCANA DEMI KEMANUSIAAN TAK ADA BEBAN MENENTUKAN STATUS BENCANA NASIONAL &amp; KOLABORASI DGN NEGARA LAIN.
MASYARAKAT BERSYUKUR &amp; BERTERIMAKASIH.

Jika demi pengkhianat oknum pki orba/yaman kapitalis preman-neokolonial koruptor,
BEBAN K/L utk TAMAK/NGELES",negara tulus bantu bencana demi kemanusiaan tak beban menentukan status bencana nasional amp kolaborasi dgn negara lain masyarakat bersyukur amp berterimakasih demi pengkhianat oknum pki orba yaman kapitalis preman neokolonial koruptor beban utk tamak ngeles
"@Menlu_RI Kerja pak, orang2 pada pengen kerja sesuai jobdesk dan misuh2 kalau ga sesuai. Bapak malah menikmati 😊",kerja pak orang pengen kerja sesuai jobdesk misuh sesuai bapak malah menikmati
"@Menlu_RI Pean itu, MENLU kan???.. 

OMG!!! 😱😱😱",pean menlu kan omg
"@Menlu_RI Ngomong pake bahasa Indonesia aja lu gagap bro, 
Apalagi pakai bahasa Inggris 
Kacau",ngomong pake bahasa indonesia gagap apalagi pakai bahasa inggris kacau
@Menlu_RI Iya https://t.co/qdppto8aWW,iya
"@Menlu_RI Selevel Menlu kok ucapkan selamat tahun baru di kabupaten, bukan di Jakarta atau IKN  ??? Apa karena levelnya memang bukan Menlu ya spt yg dipertanyakan @dinopattidjalal",selevel menlu ucapkan selamat tahun baru kabupaten jakarta ikn apa levelnya memang menlu spt dipertanyakan
"@Menlu_RI Mas Mentri, coba google ""Executive Presence"" lalu ambil kursus atau coach untuk menambah level sampeyan. Malu sih kalo negara kita sampeyan yang wakilin di forum internasional.",mas mentri coba google executive presence lalu ambil kursus coach menambah level sampeyan malu sih kalo negara sampeyan wakilin forum internasional
@Menlu_RI pc saya downgrade buat turunin tagihan pln. mentri di downgrade buat efisiensi tiket pesawat kah? secara nongkrongnya sekitaran propinsi aja,downgrade buat turunin tagihan pln mentri downgrade buat efisiensi tiket pesawat kah secara nongkrongnya sekitaran propinsi
"@Menlu_RI Ini Menlu paling buruk dari seluruh rezim yg ada di Indonesia, diplomasi luar negerinya koq gak kelihatan...",menlu paling buruk seluruh rezim indonesia diplomasi luar negerinya koq kelihatan
@Menlu_RI Menteri paling gak becus.,menteri paling becus
"@Menlu_RI Mentri LN...kebanyakan ngerem di DN....?
😂😂🤣😂🤣",mentri kebanyakan ngerem
@Menlu_RI Sekali lagi ini membuktikan kalau menunjukkan video kritikan Dino Patti Djalal benar adanya. Beginilah kapasitas Menlu Indonesia,sekali membuktikan menunjukkan video kritikan dino patti djalal benar adanya beginilah kapasitas menlu indonesia
@Menlu_RI Menlu urusan dalam negeri. Nanti akan ada Badan urusan luar negeri setara dgn kementrian,menlu urusan negeri nanti badan urusan luar negeri setara dgn kementrian
"@Menlu_RI cm ngingetin main job bapak urusan Luar Negeri ya. benerin diplomasi dg negera lain, berikan penjelasan ke publik terkait langkah politik luar negeri kita, buka kerjasama dg organisasi masyarakat internasional, bersikap terbuka bekerjasama dg akar rumput hubungan internasional",ngingetin main job bapak urusan luar negeri benerin diplomasi negera lain berikan penjelasan publik terkait langkah politik luar negeri buka kerjasama organisasi masyarakat internasional bersikap terbuka bekerjasama akar rumput hubungan internasional
"@Menlu_RI Pak, mohon maaf nih ya..

Harusnya bapak lebih banyak di LN kan? Menjalankan misi diplomasi, terutama penggalangan donasi.",pak mohon maaf harusnya bapak lebih banyak kan menjalankan misi diplomasi terutama penggalangan donasi
"@Menlu_RI Tugas lu apa sih? Lu masih menteri luar negeri kan? Gini amat punya menlu tapi gak paham geo politik tugasnya cuma kesan kemari ngikutin induknya, taikk",tugas apa sih menteri luar negeri kan gini amat punya menlu paham geo politik tugasnya cuma kesan kemari ngikutin induknya taikk
@Menlu_RI Menlu terburuk sepanjang sejarah.,menlu terburuk sepanjang sejarah
"@Menlu_RI Sampai saat ini
Indonesia negara berkembang
Developing country
Global South

RI belum jadi negara maju

Penting memahami
banyak indikator negara maju

Mengemban tugas negara,
Kinerja dan Prestasi Kemenlu RI, Kedubes RI di 5 Benua, perlu Lebih Baik

Semoga
RI bisa jadi Negara maju",sampai indonesia negara berkembang developing country global south jadi negara maju penting memahami banyak indikator negara maju mengemban tugas negara kinerja prestasi kemenlu kedubes benua lebih baik semoga jadi negara maju
"@Menlu_RI apasih dia bilang selamat tahun baru, tapi semoga tahun depan (?) tahun 2027 maksudnya?",apasih bilang selamat tahun baru semoga tahun depan tahun maksudnya
"@Menlu_RI ngarang pak menteri , masih 2021 pak ... 😅",ngarang pak menteri pak
"@Menlu_RI Pak @prabowo untuk diplomasi kita butuh menlu yg berasal dari jalur karir ....saya kira ga semua kementrian harus diisi orang parpol ....
Rakyat lagi gak butuh parpol ....",pak diplomasi butuh menlu berasal jalur karir kira semua kementrian diisi orang parpol rakyat butuh parpol
@Menlu_RI Bentar Menlu tapi kenapa selalu ngurusin hal di dalam negeri? 🤦‍♂️,bentar menlu kenapa selalu ngurusin hal negeri
@Menlu_RI Namanya menlu kok kelilingnya banyak ke dalam negeri...apa krn ga gaul dan ga pede klo di luar negeri..?,namanya menlu kelilingnya banyak negeri apa krn gaul pede klo luar negeri
@Menlu_RI Mentri tolol,mentri tolol
"@Menlu_RI Admin tolong sampaikan ke Sugiono, ""ga guna lu 🫵🏼""",admin tolong sampaikan sugiono guna
"@Menlu_RI Kiprah mu hanya sebatas ini sbg menlu...??? 
Weird....",kiprah sebatas sbg menlu weird
@Menlu_RI Kementerian ter-downgrade dari Alphard berubah jadi Datsun-Go,kementerian ter downgrade alphard berubah jadi datsun
"@Menlu_RI pak bahas itu China  mau nyerang Taiwan, Saudi-UEA koalisi lawan Houthi gmn dampakny buat negara kita 😒",pak bahas china nyerang taiwan saudi uea koalisi lawan houthi gmn dampakny buat negara
"@Menlu_RI Rata² mantan tentara negara Indonesia ini udah mcm lulusan manusia stgh dewa kyk serba bisa, padahal mereka org² yg dibentuk sistem menjadi mampu rata² batas minimal, negara ini mmg akn bubar klo manusia² mcm ini yg mengelolanya, 2026 mulai tanda² nya..",rata mantan tentara negara indonesia udah mcm lulusan manusia stgh dewa kyk serba padahal org dibentuk sistem menjadi mampu rata batas minimal negara mmg akn bubar klo manusia mcm mengelolanya mulai tanda
"@Menlu_RI Downgrade version of Mr. Dino Pattijalal. Indonesia memang medioker, nggak rakyat nggal pejabatnya tapi masih mimpi 2045 jadi negara ekonomi besar dunia, njir !",downgrade version dino pattijalal indonesia memang medioker nggak rakyat nggal pejabatnya mimpi jadi negara ekonomi besar dunia njir
"@Menlu_RI Ini menlu apa staff sih? 
Kan banyak urusan luar negeri yang hrus diurus...
Paling engga bantuan international buat 3 provinsi yang terdampak.. Jangan biarkan rakyat mati scara perlahan, hanya karena pemerintah gengsi.",menlu apa staff sih kan banyak urusan luar negeri hrus diurus paling engga bantuan international buat provinsi terdampak jangan biarkan rakyat mati scara perlahan pemerintah gengsi
@Menlu_RI Hambalang boy.Jika imam keliru makmum yang terdekat dibelakang wajib mengkoreksi.Itulah mengapa yg dibelakang imam hrs punya pengetahuan yg cukup.Bukan hanya mengamini saja tak peduli benar atau salah.Atau hanya jadi seonggok jasad saja.,hambalang boy imam keliru makmum terdekat dibelakang wajib mengkoreksi itulah mengapa dibelakang imam hrs punya pengetahuan cukup mengamini saja tak peduli benar salah jadi seonggok jasad saja
"@Menlu_RI yhaaa,diluar sana ga ada yg ngajak main 🤣🤣 https://t.co/0q3oTrPMSL",yhaaa diluar sana ngajak main
"@Menlu_RI Menlu dulu sekelas Alwi Shihab, Hasan Wirayuda, Marti Natalegawa, Dino Pati Jalal, Retno Marsudi. Sekarang menlu modelan gini, aura ajudannya kuat sekali. Lebih berkelas temen gw yg ketua karang taruna",menlu dulu sekelas alwi shihab hasan wirayuda marti natalegawa dino pati jalal retno marsudi sekarang menlu modelan gini aura ajudannya kuat sekali lebih berkelas temen ketua karang taruna
"@Menlu_RI Selamat tahun baru 2021 Pak, tolong kalender Indonesia di reset jadi 2021",selamat tahun baru pak tolong kalender indonesia reset jadi
"@Menlu_RI Sengaco ngaconya jokowi milih menteri, untuk menlu dia tetap milih yang kompeten",sengaco ngaconya jokowi milih menteri menlu tetap milih kompeten
"@Menlu_RI 2026?!! Loh bukannya ini masih 2021 pak? Bapak halu nih kok bisa jadi Kemenlu, kocak https://t.co/Dn7PvCSpVr",bukannya pak bapak halu jadi kemenlu kocak
"@Menlu_RI Heii kata presiden 2021,kok anda nulis 2026? Melanggar perintah presiden nih pak",heii kata presiden anda nulis melanggar perintah presiden pak
@Menlu_RI Lebih baik????liat 2025 bro...ancur2 an...mau diulang lagi 2026???,lebih baik liat ancur diulang
@Menlu_RI Indonesia yg lebih maju dan lebih baik mungkin bisa diawali ganti......,indonesia lebih maju lebih baik mungkin diawali ganti
@Menlu_RI https://t.co/DXWcq6g1Fd,
@Menlu_RI Menlu atau ajudan presiden pak? 🫣,menlu ajudan presiden pak
@Menlu_RI Tobat pak,tobat pak
@Menlu_RI Tahun baru semangat utk pengabaian demokrasi pemilihan kepala daerah melalui DPRD.,tahun baru semangat utk pengabaian demokrasi pemilihan kepala daerah melalui dprd
@Menlu_RI Gak penting Pak! Anda Menlu bukan konten kreator lokal....,penting pak anda menlu konten kreator lokal
@Menlu_RI bismillah 2026 ganti rezim...,bismillah ganti rezim
@Menlu_RI Lu menlu napa banyak ngintilin owo di dalem negeri anying kerja yang bener blok,menlu napa banyak ngintilin owo dalem negeri anying kerja bener blok
